qid,doc_id,query,relevance,bm25_score,tfidf_cosine,query_term_coverage,title_match_score,body_match_score,doc_length,doc_pagerank,doc_freshness_days,avg_click_rate,query_length,query_idf_sum,is_navigational,doc_freshness_score
q0000,d0000_0000,machine learning tutorial,3,-2.7851790500282307,0.669685165760018,0.0,0.6305262767964357,0.48677602362776257,244,0.3352181533989041,217,0.4066030697561216,3,20.479120971119265,0,0.627147766323024
q0000,d0000_0001,machine learning tutorial,3,-2.7851790500282307,0.669685165760018,0.0,0.7152444796266347,0.6421826394640401,444,0.4117881861061602,367,0.3845470517931198,3,20.479120971119265,0,0.4986338797814207
q0000,d0000_0002,machine learning tutorial,3,-2.7851790500282307,0.669685165760018,0.0,0.753380104882689,0.48248745079208377,378,0.6542453137080626,47,0.4615979422575496,3,20.479120971119265,0,0.8859223300970873
q0000,d0000_0003,machine learning tutorial,0,-2.7851790500282307,0.669685165760018,0.0,0.6491573730252498,0.6435973072428978,300,0.6771689939325862,224,0.0218688596729012,3,20.479120971119265,0,0.6196943972835314
q0000,d0000_0004,machine learning tutorial,2,-2.7851790500282307,0.669685165760018,0.0,0.7408364583698054,0.6269992136553605,404,0.3420198508004139,79,0.2391524415439982,3,20.479120971119265,0,0.8220720720720721
q0000,d0000_0005,machine learning tutorial,1,-2.7851790500282307,0.669685165760018,0.0,0.7192408488766084,0.41160543318214227,713,0.3962620994803955,8,0.0870981540668766,3,20.479120971119265,0,0.9785522788203754
q0000,d0000_0006,machine learning tutorial,1,-2.7851790500282307,0.669685165760018,0.0,0.5592536147939322,0.6220692919505465,707,1.1654714429221882,150,0.195892372730067,3,20.479120971119265,0,0.7087378640776699
q0000,d0000_0007,machine learning tutorial,2,-2.7851790500282307,0.669685165760018,0.0,0.7806238704073504,0.5484656243017353,359,0.6674796672956687,37,0.311319784269661,3,20.479120971119265,0,0.9079601990049752
q0000,d0000_0008,machine learning tutorial,1,-2.7851790500282307,0.669685165760018,0.0,0.5645198848438082,0.43354739415575294,200,0.6044249686801718,616,0.0955170779293943,3,20.479120971119265,0,0.3720693170234454
q0000,d0000_0009,machine learning tutorial,3,-2.7851790500282307,0.669685165760018,0.0,0.7844833516948773,0.6570317809250413,752,0.3939494975052415,62,0.4237735602332278,3,20.479120971119265,0,0.8548009367681499
q0000,d0000_0010,machine learning tutorial,1,-2.7851790500282307,0.669685165760018,0.0,0.6969630591883683,0.4346191860826087,428,0.1618817984468932,79,0.1553330017305098,3,20.479120971119265,0,0.8220720720720721
q0000,d0000_0011,machine learning tutorial,1,-2.7851790500282307,0.669685165760018,0.0,0.7211569484943107,0.4412324165732515,383,0.9382004316490136,328,0.1111110636234559,3,20.479120971119265,0,0.5266955266955268
q0000,d0000_0012,machine learning tutorial,2,-2.7851790500282307,0.669685165760018,0.0,0.5662475315409733,0.5064785582940723,203,0.5895485938063039,105,0.185372557135634,3,20.479120971119265,0,0.776595744680851
q0000,d0000_0013,machine learning tutorial,1,-2.7851790500282307,0.669685165760018,0.0,0.6790101516390682,0.4736313136151416,100,1.492323804468308,72,0.1614020100284759,3,20.479120971119265,0,0.8352402745995423
q0000,d0000_0014,machine learning tutorial,1,-2.7851790500282307,0.669685165760018,0.0,0.6655131634843554,0.6583505368292716,1138,1.0498776908327818,71,0.0430406155246306,3,20.479120971119265,0,0.8371559633027523
q0000,d0000_0015,machine learning tutorial,1,-2.7851790500282307,0.669685165760018,0.0,0.8018443840614763,0.4505347922379814,132,0.8087267330741958,190,0.121469500722345,3,20.479120971119265,0,0.6576576576576577
q0000,d0000_0016,machine learning tutorial,0,-2.7851790500282307,0.669685165760018,0.0,0.6487807446712709,0.504295185365705,554,1.2202332935560465,208,0.1650927932231249,3,20.479120971119265,0,0.6369982547993019
q0000,d0000_0017,machine learning tutorial,0,-2.7851790500282307,0.669685165760018,0.0,0.7678254203478256,0.4236740820018335,381,0.5444180882863751,39,0.0337574548798933,3,20.479120971119265,0,0.9034653465346536
q0000,d0000_0018,machine learning tutorial,0,-2.7851790500282307,0.669685165760018,0.0,0.6078451824054516,0.6064578787728616,236,0.8678899498564464,152,0.0,3,20.479120971119265,0,0.7059961315280464
q0000,d0000_0019,machine learning tutorial,0,-2.7851790500282307,0.669685165760018,0.0,0.7313908609597239,0.6221517914115559,901,0.5226491433223056,279,0.0,3,20.479120971119265,0,0.5667701863354038
q0001,d0001_0000,python web scraping,0,-2.7851790500282307,0.669685165760018,0.0,0.6840315718585471,0.522156242387551,100,2.151386080364922,12,0.1205853620888233,3,16.103960846536495,0,0.9681697612732094
q0001,d0001_0001,python web scraping,3,-2.7851790500282307,0.669685165760018,0.0,0.7885846194416748,0.5627607495892818,471,1.3704418218482912,533,0.6129247112028299,3,16.103960846536495,0,0.4064587973273942
q0001,d0001_0002,python web scraping,1,-2.7851790500282307,0.669685165760018,0.0,0.7067795008758485,0.4494512577831814,1018,0.343940004088975,22,0.2110670909395077,3,16.103960846536495,0,0.9431524547803618
q0001,d0001_0003,python web scraping,0,-2.7851790500282307,0.669685165760018,0.0,0.5625004708373734,0.5586601111506134,333,0.8076835308565983,71,0.0155429327668466,3,16.103960846536495,0,0.8371559633027523
q0001,d0001_0004,python web scraping,1,-2.7851790500282307,0.669685165760018,0.0,0.7017129056067497,0.5681079007579849,972,0.4716673860849906,8,0.0220921861349915,3,16.103960846536495,0,0.9785522788203754
q0001,d0001_0005,python web scraping,2,-2.7851790500282307,0.669685165760018,0.0,0.5583190924839616,0.42402907153639985,358,0.8908630961408991,345,0.2374495480863111,3,16.103960846536495,0,0.5140845070422535
q0001,d0001_0006,python web scraping,1,-2.7851790500282307,0.669685165760018,0.0,0.6230423611726393,0.6571245215727096,588,0.215858428241943,83,0.1661328817047443,3,16.103960846536495,0,0.8147321428571428
q0001,d0001_0007,python web scraping,1,-2.7851790500282307,0.669685165760018,0.0,0.7221501850804134,0.5376085185473131,890,0.3031213060412934,191,0.2510745222311027,3,16.103960846536495,0,0.6564748201438849
q0001,d0001_0008,python web scraping,2,-2.7851790500282307,0.669685165760018,0.0,0.6522207421708853,0.49336826769601994,796,0.7115056026773336,47,0.2476015609161507,3,16.103960846536495,0,0.8859223300970873
q0001,d0001_0009,python web scraping,1,-2.7851790500282307,0.669685165760018,0.0,0.7577873969607873,0.5644286357509916,344,0.687143398942047,195,0.0634402904754587,3,16.103960846536495,0,0.6517857142857143
q0001,d0001_0010,python web scraping,2,-2.7851790500282307,0.669685165760018,0.0,0.7907956613308315,0.530598260385596,100,0.698408440786296,417,0.3080556952039359,3,16.103960846536495,0,0.4667519181585678
q0001,d0001_0011,python web scraping,1,-2.7851790500282307,0.669685165760018,0.0,0.7468119217557749,0.5594943546674431,753,0.7370487240872337,454,0.2401804889322371,3,16.103960846536495,0,0.4456654456654457
q0001,d0001_0012,python web scraping,2,-2.7851790500282307,0.669685165760018,0.0,0.5572120254191416,0.5322840171640145,799,1.4004899706564342,117,0.414812221432564,3,16.103960846536495,0,0.7572614107883817
q0001,d0001_0013,python web scraping,1,-2.7851790500282307,0.669685165760018,0.0,0.7143655563776263,0.6629509615474526,752,0.260576153995794,216,0.1128171644467289,3,16.103960846536495,0,0.6282271944922547
q0001,d0001_0014,python web scraping,0,-2.7851790500282307,0.669685165760018,0.0,0.6490111784928713,0.44403472521097737,100,0.1670045414587582,14,0.0524187842812771,3,16.103960846536495,0,0.9630606860158311
q0001,d0001_0015,python web scraping,0,-2.7851790500282307,0.669685165760018,0.0,0.6662036333975903,0.4053230471414218,541,0.0105720906249443,191,0.0530064705601466,3,16.103960846536495,0,0.6564748201438849
q0001,d0001_0016,python web scraping,0,-2.7851790500282307,0.669685165760018,0.0,0.6427939355945863,0.559280697515469,464,0.0848918357261696,194,0.0,3,16.103960846536495,0,0.6529516994633273
q0001,d0001_0017,python web scraping,1,-2.7851790500282307,0.669685165760018,0.0,0.5696398003400907,0.5670471493999969,898,0.1423962901203286,164,0.268691922290273,3,16.103960846536495,0,0.6899810964083176
q0001,d0001_0018,python web scraping,1,-2.7851790500282307,0.669685165760018,0.0,0.666543153497965,0.6681385596978582,1016,0.3376350239449303,18,0.0292789394175798,3,16.103960846536495,0,0.9530026109660574
q0001,d0001_0019,python web scraping,1,-2.7851790500282307,0.669685165760018,0.0,0.7977197531959218,0.45349234221774254,303,0.5395203186781331,677,0.1661995335615814,3,16.103960846536495,0,0.3502879078694818
q0002,d0002_0000,neural network backpropagation,1,-2.7851790500282307,0.669685165760018,0.0,0.7984289484596423,0.48313080166510625,604,0.2296425020021067,12,0.1402714468466112,3,7.902605093300994,1,0.9681697612732094
q0002,d0002_0001,neural network backpropagation,1,-2.7851790500282307,0.669685165760018,0.0,0.5899947697112885,0.6415656863039676,100,0.5840105634542494,160,0.0874658048394,3,7.902605093300994,1,0.6952380952380952
q0002,d0002_0002,neural network backpropagation,2,-2.7851790500282307,0.669685165760018,0.0,0.5642889187059611,0.6523981113130344,555,0.2430862629034705,625,0.3730518199401025,3,7.902605093300994,1,0.3686868686868687
q0002,d0002_0003,neural network backpropagation,2,-2.7851790500282307,0.669685165760018,0.0,0.6577672810962929,0.4432396511124069,482,0.5574107828371552,828,0.309696802562422,3,7.902605093300994,1,0.30595138306789604
q0002,d0002_0004,neural network backpropagation,3,-2.7851790500282307,0.669685165760018,0.0,0.8013877496071289,0.6085443443082456,636,0.48671254945499,122,0.2168593915784876,3,7.902605093300994,1,0.7494866529774128
q0002,d0002_0005,neural network backpropagation,1,-2.7851790500282307,0.669685165760018,0.0,0.698836820642703,0.5512447974327787,100,1.134430646833127,86,0.1798413542833639,3,7.902605093300994,1,0.8093126385809313
q0002,d0002_0006,neural network backpropagation,2,-2.7851790500282307,0.669685165760018,0.0,0.6633473975242755,0.45783598904492634,293,0.3287210103837016,119,0.40024510029869,3,7.902605093300994,1,0.7541322314049588
q0002,d0002_0007,neural network backpropagation,0,-2.7851790500282307,0.669685165760018,0.0,0.7239012758240769,0.6263998674145945,391,0.4960005228931471,274,0.0452333950643138,3,7.902605093300994,1,0.5712050078247262
q0002,d0002_0008,neural network backpropagation,0,-2.7851790500282307,0.669685165760018,0.0,0.7298922643014784,0.5726863304332392,252,0.3989447065267636,284,0.0,3,7.902605093300994,1,0.5624036979969184
q0002,d0002_0009,neural network backpropagation,1,-2.7851790500282307,0.669685165760018,0.0,0.5386246900062095,0.47406077696298443,588,0.6331134006661878,572,0.1026250114998756,3,7.902605093300994,1,0.3895410885805763
q0002,d0002_0010,neural network backpropagation,2,-2.7851790500282307,0.669685165760018,0.0,0.7611060638193724,0.48031342617666944,270,0.6990859618032618,114,0.250701835924465,3,7.902605093300994,1,0.7620041753653445
q0002,d0002_0011,neural network backpropagation,2,-2.7851790500282307,0.669685165760018,0.0,0.754926039040563,0.41073210985165115,556,0.9424774192596234,135,0.3914616651726098,3,7.902605093300994,1,0.7300000000000001
q0002,d0002_0012,neural network backpropagation,2,-2.7851790500282307,0.669685165760018,0.0,0.7080660358083055,0.4084892866165823,1099,0.5512627458100702,172,0.2902115034976597,3,7.902605093300994,1,0.6797020484171322
q0002,d0002_0013,neural network backpropagation,2,-2.7851790500282307,0.669685165760018,0.0,0.5676133513775955,0.5253414367776885,343,1.579975209659012,808,0.0891704607024538,3,7.902605093300994,1,0.3111679454390452
q0002,d0002_0014,neural network backpropagation,1,-2.7851790500282307,0.669685165760018,0.0,0.5519737470633987,0.6057741399085367,634,0.9824180757448924,29,0.0299025281658934,3,7.902605093300994,1,0.9263959390862944
q0002,d0002_0015,neural network backpropagation,1,-2.7851790500282307,0.669685165760018,0.0,0.65093037136571,0.6136209176109023,315,0.215577258780872,224,0.1365441007304268,3,7.902605093300994,1,0.6196943972835314
q0002,d0002_0016,neural network backpropagation,1,-2.7851790500282307,0.669685165760018,0.0,0.6659258008671318,0.46603759225753677,100,0.3101535360090661,609,0.0928064067884001,3,7.902605093300994,1,0.3747433264887064
q0002,d0002_0017,neural network backpropagation,0,-2.7851790500282307,0.669685165760018,0.0,0.6083476755855743,0.4757046451047685,100,0.7533415720140613,186,0.0,3,7.902605093300994,1,0.662431941923775
q0002,d0002_0018,neural network backpropagation,1,-2.7851790500282307,0.669685165760018,0.0,0.6387497552534176,0.42803545740691834,447,0.312696782408344,71,0.1920592500136125,3,7.902605093300994,1,0.8371559633027523
q0002,d0002_0019,neural network backpropagation,0,-2.7851790500282307,0.669685165760018,0.0,0.6096338914355668,0.6491163661493974,229,0.5810397669325869,232,0.0,3,7.902605093300994,1,0.6113902847571189
q0003,d0003_0000,docker containerisation guide,3,-2.7851790500282307,0.669685165760018,0.0,0.6763376630236264,0.407528436601508,604,0.8470659809550045,20,0.4420188598724938,3,11.50685461033354,1,0.948051948051948
q0003,d0003_0001,docker containerisation guide,3,-2.7851790500282307,0.669685165760018,0.0,0.5395161929504736,0.6482990700353236,356,0.6181531958868739,23,0.3541159506850699,3,11.50685461033354,1,0.9407216494845361
q0003,d0003_0002,docker containerisation guide,3,-2.7851790500282307,0.669685165760018,0.0,0.614337897741063,0.5171528697279518,100,0.3272502686195992,68,0.3798895345481169,3,11.50685461033354,1,0.8429561200923786
q0003,d0003_0003,docker containerisation guide,1,-2.7851790500282307,0.669685165760018,0.0,0.5725312552960313,0.6085235014643067,667,0.3865337396938457,39,0.1319686541538036,3,11.50685461033354,1,0.9034653465346536
q0003,d0003_0004,docker containerisation guide,1,-2.7851790500282307,0.669685165760018,0.0,0.6418219783810575,0.5419362993750029,394,0.4129579423843743,117,0.2461352190682636,3,11.50685461033354,1,0.7572614107883817
q0003,d0003_0005,docker containerisation guide,1,-2.7851790500282307,0.669685165760018,0.0,0.5785446866891489,0.49764095037023687,164,0.4455632677322013,28,0.1882072152197459,3,11.50685461033354,1,0.9287531806615776
q0003,d0003_0006,docker containerisation guide,1,-2.7851790500282307,0.669685165760018,0.0,0.6119844157279758,0.5998849072682857,800,1.054041811613929,503,0.0,3,11.50685461033354,1,0.4205069124423963
q0003,d0003_0007,docker containerisation guide,1,-2.7851790500282307,0.669685165760018,0.0,0.7632827195113321,0.5490520266387134,410,1.1361031939505375,151,0.3118501735405464,3,11.50685461033354,1,0.7073643410852714
q0003,d0003_0008,docker containerisation guide,1,-2.7851790500282307,0.669685165760018,0.0,0.6879718640668019,0.660460246570561,722,0.2102783229373683,2,0.0,3,11.50685461033354,1,0.9945504087193461
q0003,d0003_0009,docker containerisation guide,0,-2.7851790500282307,0.669685165760018,0.0,0.6229746408143668,0.5838663112902294,905,0.02245787899237,52,0.0,3,11.50685461033354,1,0.8752997601918464
q0003,d0003_0010,docker containerisation guide,0,-2.7851790500282307,0.669685165760018,0.0,0.6668280724505005,0.5704283741135412,503,1.344779157053119,307,0.0,3,11.50685461033354,1,0.5431547619047619
q0003,d0003_0011,docker containerisation guide,1,-2.7851790500282307,0.669685165760018,0.0,0.7231558131182705,0.4283988923035714,463,0.6397688907601266,13,0.2359170176218572,3,11.50685461033354,1,0.9656084656084657
q0003,d0003_0012,docker containerisation guide,1,-2.7851790500282307,0.669685165760018,0.0,0.6369125161989866,0.5450686121793336,460,0.8149549427611065,320,0.1550564528143858,3,11.50685461033354,1,0.5328467153284672
q0003,d0003_0013,docker containerisation guide,0,-2.7851790500282307,0.669685165760018,0.0,0.7533743818930747,0.4483033709116867,573,0.0813260097211591,288,0.0,3,11.50685461033354,1,0.55895865237366
q0003,d0003_0014,docker containerisation guide,1,-2.7851790500282307,0.669685165760018,0.0,0.5526333901084315,0.47220879082270684,509,0.6621162556491388,436,0.0,3,11.50685461033354,1,0.4556803995006242
q0003,d0003_0015,docker containerisation guide,1,-2.7851790500282307,0.669685165760018,0.0,0.7356147462139832,0.4723819610571243,928,0.2748350483195294,11,0.3238393547397803,3,11.50685461033354,1,0.9707446808510638
q0003,d0003_0016,docker containerisation guide,1,-2.7851790500282307,0.669685165760018,0.0,0.5668569514793015,0.456805759973555,287,0.4147472844036111,698,0.0843583150432124,3,11.50685461033354,1,0.3433678269049859
q0003,d0003_0017,docker containerisation guide,0,-2.7851790500282307,0.669685165760018,0.0,0.5423714061484647,0.5343011493652996,699,0.2707385996013143,48,0.0,3,11.50685461033354,1,0.8837772397094432
q0003,d0003_0018,docker containerisation guide,0,-2.7851790500282307,0.669685165760018,0.0,0.7009207115583598,0.5181038087804485,583,0.1683684892001543,337,0.0063002368334699,3,11.50685461033354,1,0.51994301994302
q0003,d0003_0019,docker containerisation guide,0,-2.7851790500282307,0.669685165760018,0.0,0.7463846990397002,0.46499705909673067,784,0.6972173569800535,158,0.0,3,11.50685461033354,1,0.6978967495219885
q0004,d0004_0000,sql window functions explained,2,-3.713572066704308,0.7212518345838677,0.0,0.5829743003049943,0.466776537383403,406,0.3311265505747593,77,0.1804348707191123,4,7.755870718556103,0,0.82579185520362
q0004,d0004_0001,sql window functions explained,1,-3.713572066704308,0.7212518345838677,0.0,0.8639593822968423,0.5981406949362725,1118,1.1334469032639092,29,0.1403252914328158,4,7.755870718556103,0,0.9263959390862944
q0004,d0004_0002,sql window functions explained,3,-3.713572066704308,0.7212518345838677,0.0,0.8569159467302558,0.5599765856267587,930,0.6234400297762985,148,0.2119201572025942,4,7.755870718556103,0,0.7115009746588693
q0004,d0004_0003,sql window functions explained,1,-3.713572066704308,0.7212518345838677,0.0,0.7742309963506285,0.6466321128310312,624,0.5622203462435209,78,0.1339350013769404,4,7.755870718556103,0,0.8239277652370203
q0004,d0004_0004,sql window functions explained,3,-3.713572066704308,0.7212518345838677,0.0,0.7114330641360065,0.4353735185354447,782,0.4665610646925557,501,0.4886393959567953,4,7.755870718556103,0,0.4214780600461893
q0004,d0004_0005,sql window functions explained,2,-3.713572066704308,0.7212518345838677,0.0,0.7795718631758789,0.6573215013492192,100,0.8058160356553393,101,0.3144196003933462,4,7.755870718556103,0,0.7832618025751074
q0004,d0004_0006,sql window functions explained,1,-3.713572066704308,0.7212518345838677,0.0,0.6329818850042639,0.6912447105634909,985,0.871520709640137,219,0.1223605881639043,4,7.755870718556103,0,0.625
q0004,d0004_0007,sql window functions explained,1,-3.713572066704308,0.7212518345838677,0.0,0.8246756467383337,0.6686559579955257,468,0.3202573251213839,577,0.0333621104663951,4,7.755870718556103,0,0.3874734607218684
q0004,d0004_0008,sql window functions explained,2,-3.713572066704308,0.7212518345838677,0.0,0.6528885650501017,0.43514104539893117,568,0.3456355973768856,458,0.3298648150428062,4,7.755870718556103,0,0.44349939246658565
q0004,d0004_0009,sql window functions explained,2,-3.713572066704308,0.7212518345838677,0.0,0.654017170413833,0.622472215340559,894,0.6287975930174451,307,0.343348953845091,4,7.755870718556103,0,0.5431547619047619
q0004,d0004_0010,sql window functions explained,2,-3.713572066704308,0.7212518345838677,0.0,0.6717770009897746,0.45221834613022394,500,0.5988658057843903,159,0.2291825203769057,4,7.755870718556103,0,0.6965648854961832
q0004,d0004_0011,sql window functions explained,1,-3.713572066704308,0.7212518345838677,0.0,0.6949910864957297,0.5571557923258901,193,0.1240415689716492,126,0.099650136569274,4,7.755870718556103,0,0.7433808553971486
q0004,d0004_0012,sql window functions explained,1,-3.713572066704308,0.7212518345838677,0.0,0.7253697121945943,0.5894790418037008,100,0.226615489052161,284,0.2378865608123013,4,7.755870718556103,0,0.5624036979969184
q0004,d0004_0013,sql window functions explained,1,-3.713572066704308,0.7212518345838677,0.0,0.8354063403799976,0.6621600610102697,332,1.5670534178597209,167,0.0378541516202511,4,7.755870718556103,0,0.6860902255639098
q0004,d0004_0014,sql window functions explained,1,-3.713572066704308,0.7212518345838677,0.0,0.6220719198779507,0.6112589016971673,213,0.5698329143793712,341,0.1129264748894484,4,7.755870718556103,0,0.5169971671388102
q0004,d0004_0015,sql window functions explained,1,-3.713572066704308,0.7212518345838677,0.0,0.7160646500820758,0.6113575024956382,633,0.2244616788827922,51,0.087686218910861,4,7.755870718556103,0,0.8774038461538461
q0004,d0004_0016,sql window functions explained,0,-3.713572066704308,0.7212518345838677,0.0,0.8165248459304312,0.6283389842234037,440,0.2330402577036091,120,0.0,4,7.755870718556103,0,0.7525773195876289
q0004,d0004_0017,sql window functions explained,0,-3.713572066704308,0.7212518345838677,0.0,0.7040430446040621,0.7090444891574887,454,0.7217512764348525,145,0.0110395725612218,4,7.755870718556103,0,0.7156862745098039
q0004,d0004_0018,sql window functions explained,0,-3.713572066704308,0.7212518345838677,0.0,0.8071602686483671,0.5073386357500406,738,0.3204584348136372,376,0.1579185502981632,4,7.755870718556103,0,0.49257759784075567
