qid,doc_id,query,relevance,bm25_score,tfidf_cosine,query_term_coverage,title_match_score,body_match_score,doc_length,doc_pagerank,doc_freshness_days,avg_click_rate,query_length,query_idf_sum,is_navigational,doc_freshness_score
q0004,d0004_0019,sql window functions explained,1,-3.713572066704308,0.7212518345838677,0.0,0.7694599485123677,0.6332297352153404,170,0.3104173877156884,261,0.0538733878208278,4,7.755870718556103,0,0.5830670926517573
q0005,d0005_0000,git branching strategies,3,-2.7851790500282307,0.669685165760018,0.0,0.6928342076257221,0.5650476078772125,391,0.5849267576567521,33,0.4450317278043813,3,13.333319960797605,0,0.9170854271356784
q0005,d0005_0001,git branching strategies,0,-2.7851790500282307,0.669685165760018,0.0,0.756603489412941,0.4764909354373141,426,2.5316777770065912,241,0.0,3,13.333319960797605,0,0.6023102310231023
q0005,d0005_0002,git branching strategies,3,-2.7851790500282307,0.669685165760018,0.0,0.6823513143689742,0.49206868468097803,501,1.1030437418191867,452,0.1998454255561321,3,13.333319960797605,0,0.44675642594859244
q0005,d0005_0003,git branching strategies,1,-2.7851790500282307,0.669685165760018,0.0,0.6451050006261801,0.6281737546467927,555,0.6074195209095283,118,0.2031150172333338,3,13.333319960797605,0,0.7556935817805382
q0005,d0005_0004,git branching strategies,2,-2.7851790500282307,0.669685165760018,0.0,0.7818279360273986,0.5099624408664709,423,1.0929475776020945,174,0.1805824988143096,3,13.333319960797605,0,0.6771799628942486
q0005,d0005_0005,git branching strategies,3,-2.7851790500282307,0.669685165760018,0.0,0.756329121884593,0.6377807137534752,200,0.5777599867778083,434,0.3238025541689742,3,13.333319960797605,0,0.4568210262828536
q0005,d0005_0006,git branching strategies,1,-2.7851790500282307,0.669685165760018,0.0,0.5842448362601754,0.5318627634428121,496,0.3659780290788125,154,0.1698697075397101,3,13.333319960797605,0,0.7032755298651252
q0005,d0005_0007,git branching strategies,1,-2.7851790500282307,0.669685165760018,0.0,0.5876733677388123,0.47258666526749366,1088,0.2548439877304632,345,0.2818252120067184,3,13.333319960797605,0,0.5140845070422535
q0005,d0005_0008,git branching strategies,0,-2.7851790500282307,0.669685165760018,0.0,0.6294332610734663,0.4702216812605274,286,0.0235815902841755,90,0.0297511071185554,3,13.333319960797605,0,0.8021978021978021
q0005,d0005_0009,git branching strategies,1,-2.7851790500282307,0.669685165760018,0.0,0.7595234672419641,0.6402645224719417,100,0.1433362469176811,322,0.1288897165628978,3,13.333319960797605,0,0.5312954876273653
q0005,d0005_0010,git branching strategies,2,-2.7851790500282307,0.669685165760018,0.0,0.5452533560964704,0.5779918100533237,667,0.6259747798721826,150,0.1543898234395671,3,13.333319960797605,0,0.7087378640776699
q0005,d0005_0011,git branching strategies,1,-2.7851790500282307,0.669685165760018,0.0,0.7544985039118934,0.6682266522369783,671,0.2712435482266069,40,0.2610314165531376,3,13.333319960797605,0,0.9012345679012346
q0005,d0005_0012,git branching strategies,1,-2.7851790500282307,0.669685165760018,0.0,0.6545725019826243,0.6115279016036064,448,0.2493366729056947,280,0.2850125990472582,3,13.333319960797605,0,0.5658914728682171
q0005,d0005_0013,git branching strategies,1,-2.7851790500282307,0.669685165760018,0.0,0.7149247026283269,0.5101653421919623,355,0.755204481520115,77,0.2129111343077566,3,13.333319960797605,0,0.82579185520362
q0005,d0005_0014,git branching strategies,1,-2.7851790500282307,0.669685165760018,0.0,0.7231815686282326,0.6086249818491389,961,1.0768075316381411,128,0.1706385651767511,3,13.333319960797605,0,0.7403651115618662
q0005,d0005_0015,git branching strategies,0,-2.7851790500282307,0.669685165760018,0.0,0.657057981929089,0.5530864788951174,100,0.2144783162422462,267,0.0060468448117368,3,13.333319960797605,0,0.5775316455696202
q0005,d0005_0016,git branching strategies,1,-2.7851790500282307,0.669685165760018,0.0,0.7521503962320351,0.5554747893813352,381,0.4963604049138613,106,0.2178816441815187,3,13.333319960797605,0,0.7749469214437368
q0005,d0005_0017,git branching strategies,1,-2.7851790500282307,0.669685165760018,0.0,0.6951897537665532,0.6617522537467735,726,0.7003127953549222,109,0.0,3,13.333319960797605,0,0.770042194092827
q0005,d0005_0018,git branching strategies,0,-2.7851790500282307,0.669685165760018,0.0,0.7661963601777428,0.57497526642794,439,0.1390708821860966,234,0.1190413563293744,3,13.333319960797605,0,0.6093489148580968
q0005,d0005_0019,git branching strategies,0,-2.7851790500282307,0.669685165760018,0.0,0.654038431822977,0.524574840329066,100,0.2738761609209971,113,0.0,3,13.333319960797605,0,0.7635983263598327
q0006,d0006_0000,rest api design best practices,2,-4.641965083380385,0.7585651829612976,0.0,0.7763525762071755,0.6667645736160915,260,0.4162549570495302,2,0.2139951274720458,5,6.936202986099429,1,0.9945504087193461
q0006,d0006_0001,rest api design best practices,3,-4.641965083380385,0.7585651829612976,0.0,0.6972658317115614,0.5289621029273244,668,2.36805300670859,63,0.4721865147777233,5,6.936202986099429,1,0.8528037383177569
q0006,d0006_0002,rest api design best practices,3,-4.641965083380385,0.7585651829612976,0.0,0.7828358326064282,0.6753207119277571,774,1.5519979755019615,27,0.3620313474857439,5,6.936202986099429,1,0.9311224489795918
q0006,d0006_0003,rest api design best practices,2,-4.641965083380385,0.7585651829612976,0.0,0.7343741148818476,0.5120180979627611,621,1.4483165282121833,113,0.3031201155699929,5,6.936202986099429,1,0.7635983263598327
q0006,d0006_0004,rest api design best practices,2,-4.641965083380385,0.7585651829612976,0.0,0.8863821852909523,0.4681491828755819,450,0.4820617944494673,213,0.3915424439077173,5,6.936202986099429,1,0.6314878892733564
q0006,d0006_0005,rest api design best practices,1,-4.641965083380385,0.7585651829612976,0.0,0.8741128262392084,0.6366906031916575,100,1.768873701270835,74,0.1150833490683071,5,6.936202986099429,1,0.8314350797266514
q0006,d0006_0006,rest api design best practices,3,-4.641965083380385,0.7585651829612976,0.0,0.6542770982004449,0.4948634447966661,708,0.752869508926155,56,0.3991205310514428,5,6.936202986099429,1,0.8669833729216152
q0006,d0006_0007,rest api design best practices,1,-4.641965083380385,0.7585651829612976,0.0,0.6277652185270466,0.7243004596931929,1168,0.5330193321256176,81,0.136135552035921,5,6.936202986099429,1,0.8183856502242152
q0006,d0006_0008,rest api design best practices,2,-4.641965083380385,0.7585651829612976,0.0,0.7335744069722027,0.6669422473651849,776,0.5582990848972961,17,0.2395738536508858,5,6.936202986099429,1,0.955497382198953
q0006,d0006_0009,rest api design best practices,0,-4.641965083380385,0.7585651829612976,0.0,0.6896267060298152,0.6007390725657492,125,0.4362488790275536,128,0.0360591677656841,5,6.936202986099429,1,0.7403651115618662
q0006,d0006_0010,rest api design best practices,1,-4.641965083380385,0.7585651829612976,0.0,0.7419640207448325,0.6988690813345315,322,0.1646407456305036,27,0.1228109199082462,5,6.936202986099429,1,0.9311224489795918
q0006,d0006_0011,rest api design best practices,1,-4.641965083380385,0.7585651829612976,0.0,0.7218675201578825,0.6226890338840616,788,0.7598896017232222,99,0.1793039288348321,5,6.936202986099429,1,0.7866379310344827
q0006,d0006_0012,rest api design best practices,1,-4.641965083380385,0.7585651829612976,0.0,0.7922081653157375,0.5534786902079019,837,0.5235384114623163,386,0.1142572872998784,5,6.936202986099429,1,0.4860186418109187
q0006,d0006_0013,rest api design best practices,0,-4.641965083380385,0.7585651829612976,0.0,0.6159313349876909,0.6008672444172048,534,1.02253879827676,252,0.0,5,6.936202986099429,1,0.5915721231766613
q0006,d0006_0014,rest api design best practices,1,-4.641965083380385,0.7585651829612976,0.0,0.8024202975134165,0.6223150992350075,178,0.2290658571747357,398,0.1656130797426581,5,6.936202986099429,1,0.47837483617300136
q0006,d0006_0015,rest api design best practices,1,-4.641965083380385,0.7585651829612976,0.0,0.6395307791839445,0.5609903424074462,436,0.214349738067916,123,0.1290199743692426,5,6.936202986099429,1,0.7479508196721311
q0006,d0006_0016,rest api design best practices,0,-4.641965083380385,0.7585651829612976,0.0,0.8610967112812349,0.4961940518079382,563,0.3664798480927368,181,0.0,5,6.936202986099429,1,0.6684981684981685
q0006,d0006_0017,rest api design best practices,1,-4.641965083380385,0.7585651829612976,0.0,0.7262236881816851,0.7114859817879164,859,0.1182276529552706,618,0.1950614913825591,5,6.936202986099429,1,0.3713123092573754
q0006,d0006_0018,rest api design best practices,0,-4.641965083380385,0.7585651829612976,0.0,0.6134603307521214,0.565967932841575,100,0.7102849245017767,195,0.0236955388719246,5,6.936202986099429,1,0.6517857142857143
q0006,d0006_0019,rest api design best practices,0,-4.641965083380385,0.7585651829612976,0.0,0.7192811940830034,0.5378481473654999,100,0.042800420773037,735,0.0,5,6.936202986099429,1,0.3318181818181818
q0007,d0007_0000,linux file permissions,0,-2.7851790500282307,0.669685165760018,0.0,0.7085922534414321,0.41419628442359796,155,0.2614689496493473,51,0.0,3,21.682417840042163,0,0.8774038461538461
q0007,d0007_0001,linux file permissions,1,-2.7851790500282307,0.669685165760018,0.0,0.6913373693510632,0.5433528627815845,100,0.2623951580115756,1,0.2362114253078842,3,21.682417840042163,0,0.9972677595628414
q0007,d0007_0002,linux file permissions,3,-2.7851790500282307,0.669685165760018,0.0,0.5385119624650686,0.5763575084224254,100,0.7839485788961795,73,0.3015005072275558,3,21.682417840042163,0,0.8333333333333334
q0007,d0007_0003,linux file permissions,1,-2.7851790500282307,0.669685165760018,0.0,0.5382599927196566,0.6648553545979895,596,0.6179734470462354,355,0.2466023153852922,3,21.682417840042163,0,0.5069444444444444
q0007,d0007_0004,linux file permissions,1,-2.7851790500282307,0.669685165760018,0.0,0.6721131125720755,0.4794801078521985,384,0.5503949817428002,227,0.1290754712288889,3,21.682417840042163,0,0.6165540540540541
q0007,d0007_0005,linux file permissions,1,-2.7851790500282307,0.669685165760018,0.0,0.6474826364533716,0.4299983256871947,673,0.6338858882135773,89,0.2508839909842113,3,21.682417840042163,0,0.8039647577092511
q0007,d0007_0006,linux file permissions,3,-2.7851790500282307,0.669685165760018,0.0,0.6339231108369403,0.618178204690138,250,1.5250968500169035,15,0.428306858800999,3,21.682417840042163,0,0.9605263157894738
q0007,d0007_0007,linux file permissions,3,-2.7851790500282307,0.669685165760018,0.0,0.5514762464801399,0.5219480684257947,100,0.3572300797668521,71,0.4053457912617474,3,21.682417840042163,0,0.8371559633027523
q0007,d0007_0008,linux file permissions,1,-2.7851790500282307,0.669685165760018,0.0,0.5965524314097314,0.5486184445439647,384,0.2887860002622275,35,0.1721807534184874,3,21.682417840042163,0,0.9125000000000001
q0007,d0007_0009,linux file permissions,2,-2.7851790500282307,0.669685165760018,0.0,0.7754596849682771,0.6048932084965317,857,0.3794322952145588,11,0.2668666023081754,3,21.682417840042163,0,0.9707446808510638
q0007,d0007_0010,linux file permissions,1,-2.7851790500282307,0.669685165760018,0.0,0.7061455484054274,0.6257687649381206,100,0.1826209345714526,391,0.0607318235632356,3,21.682417840042163,0,0.48280423280423285
q0007,d0007_0011,linux file permissions,0,-2.7851790500282307,0.669685165760018,0.0,0.6796297114721039,0.4140111480463738,338,0.0156627552472633,299,0.0873056600092743,3,21.682417840042163,0,0.5496987951807228
q0007,d0007_0012,linux file permissions,0,-2.7851790500282307,0.669685165760018,0.0,0.764499988977815,0.46321877874217426,360,0.1537364319494328,72,0.0203633178709801,3,21.682417840042163,0,0.8352402745995423
q0007,d0007_0013,linux file permissions,2,-2.7851790500282307,0.669685165760018,0.0,0.5672528088560459,0.4941432476030201,577,0.2418703189727972,138,0.2085706478135183,3,21.682417840042163,0,0.7256461232604374
q0007,d0007_0014,linux file permissions,1,-2.7851790500282307,0.669685165760018,0.0,0.7998739971282807,0.4969131046372009,681,0.3633195581928166,33,0.0,3,21.682417840042163,0,0.9170854271356784
q0007,d0007_0015,linux file permissions,1,-2.7851790500282307,0.669685165760018,0.0,0.5591825178916954,0.6537470490413043,511,0.4427976221357151,269,0.1118958223628219,3,21.682417840042163,0,0.5757097791798107
q0007,d0007_0016,linux file permissions,1,-2.7851790500282307,0.669685165760018,0.0,0.5594469285117208,0.41190344981510785,383,0.4757967975136417,163,0.0021530167556121,3,21.682417840042163,0,0.6912878787878788
q0007,d0007_0017,linux file permissions,1,-2.7851790500282307,0.669685165760018,0.0,0.6843205299335362,0.4584574330895208,314,0.8285170539447486,251,0.2432524888881146,3,21.682417840042163,0,0.5925324675324676
q0007,d0007_0018,linux file permissions,0,-2.7851790500282307,0.669685165760018,0.0,0.6454415916087761,0.5229031564786739,310,0.1789892589852951,220,0.0,3,21.682417840042163,0,0.6239316239316239
q0007,d0007_0019,linux file permissions,0,-2.7851790500282307,0.669685165760018,0.0,0.565411454793262,0.580122212947908,1011,0.8972755194771678,180,0.0,3,21.682417840042163,0,0.6697247706422018
q0008,d0008_0000,kubernetes pod scheduling,3,-2.7851790500282307,0.669685165760018,0.0,0.5826706286219818,0.4656933877070592,832,0.8915255736935039,35,0.501551521648293,3,15.57315076216582,0,0.9125000000000001
q0008,d0008_0001,kubernetes pod scheduling,0,-2.7851790500282307,0.669685165760018,0.0,0.7468179789301087,0.6272227603396786,455,0.6464864494142691,76,0.0,3,15.57315076216582,0,0.8276643990929705
q0008,d0008_0002,kubernetes pod scheduling,1,-2.7851790500282307,0.669685165760018,0.0,0.7028268814905737,0.5020535379043083,511,0.2157813406279872,160,0.1326216478204817,3,15.57315076216582,0,0.6952380952380952
q0008,d0008_0003,kubernetes pod scheduling,1,-2.7851790500282307,0.669685165760018,0.0,0.6069246074776505,0.5743424787759435,730,0.4317879931562577,220,0.0453690905965826,3,15.57315076216582,0,0.6239316239316239
q0008,d0008_0004,kubernetes pod scheduling,1,-2.7851790500282307,0.669685165760018,0.0,0.6326951815050398,0.6638602276888087,164,0.8857241273146453,117,0.1421296229664335,3,15.57315076216582,0,0.7572614107883817
q0008,d0008_0005,kubernetes pod scheduling,2,-2.7851790500282307,0.669685165760018,0.0,0.6254578420775924,0.4294607952713335,100,0.4000170533954216,73,0.2699361891919937,3,15.57315076216582,0,0.8333333333333334
q0008,d0008_0006,kubernetes pod scheduling,1,-2.7851790500282307,0.669685165760018,0.0,0.7179078765870557,0.4205671483322189,642,0.7465440815612847,5,0.2377076731053827,3,15.57315076216582,0,0.9864864864864864
q0008,d0008_0007,kubernetes pod scheduling,1,-2.7851790500282307,0.669685165760018,0.0,0.7112116298258633,0.6014970647138943,547,0.2899712305031398,103,0.0962555163871271,3,15.57315076216582,0,0.7799145299145299
q0008,d0008_0008,kubernetes pod scheduling,0,-2.7851790500282307,0.669685165760018,0.0,0.7722823848920009,0.5646410489514012,718,0.4823835268851731,81,0.0,3,15.57315076216582,0,0.8183856502242152
q0008,d0008_0009,kubernetes pod scheduling,0,-2.7851790500282307,0.669685165760018,0.0,0.8034246018255864,0.5512929852253753,559,3.1193327316453394,392,0.1024512675426689,3,15.57315076216582,0,0.4821664464993395
q0008,d0008_0010,kubernetes pod scheduling,1,-2.7851790500282307,0.669685165760018,0.0,0.6101561719946639,0.5642941839349741,365,0.7283286802312471,427,0.2404637872262949,3,15.57315076216582,0,0.46085858585858586
q0008,d0008_0011,kubernetes pod scheduling,1,-2.7851790500282307,0.669685165760018,0.0,0.7142432076231985,0.6634989952656687,630,1.979982945606884,324,0.1885192104864625,3,15.57315076216582,0,0.5297532656023223
q0008,d0008_0012,kubernetes pod scheduling,2,-2.7851790500282307,0.669685165760018,0.0,0.7783371121646263,0.4808766259343938,171,0.8564074302972259,442,0.3795657767628684,3,15.57315076216582,0,0.45229244114002487
q0008,d0008_0013,kubernetes pod scheduling,1,-2.7851790500282307,0.669685165760018,0.0,0.6223441367084881,0.4588617405450716,378,0.8017222884407329,54,0.0,3,15.57315076216582,0,0.8711217183770883
q0008,d0008_0014,kubernetes pod scheduling,1,-2.7851790500282307,0.669685165760018,0.0,0.5913561123227989,0.4720706489864623,131,0.5477946923020655,148,0.0,3,15.57315076216582,0,0.7115009746588693
q0008,d0008_0015,kubernetes pod scheduling,1,-2.7851790500282307,0.669685165760018,0.0,0.7818539942989448,0.5515955823481075,303,0.3803632766572833,391,0.2241396176851318,3,15.57315076216582,0,0.48280423280423285
q0008,d0008_0016,kubernetes pod scheduling,1,-2.7851790500282307,0.669685165760018,0.0,0.719110284918509,0.6505951457699497,279,0.1072914093584484,56,0.1244719388080166,3,15.57315076216582,0,0.8669833729216152
q0008,d0008_0017,kubernetes pod scheduling,0,-2.7851790500282307,0.669685165760018,0.0,0.6428078296530111,0.5011272419253883,730,0.1382725604042694,5,0.1575082827608731,3,15.57315076216582,0,0.9864864864864864
q0008,d0008_0018,kubernetes pod scheduling,0,-2.7851790500282307,0.669685165760018,0.0,0.5569581178835453,0.4055453601478411,559,0.3804469858960455,214,0.0,3,15.57315076216582,0,0.6303972366148531
q0008,d0008_0019,kubernetes pod scheduling,1,-2.7851790500282307,0.669685165760018,0.0,0.7358232557512403,0.4380644006140564,472,0.4301366172920635,109,0.0667455622212896,3,15.57315076216582,0,0.770042194092827
q0009,d0009_0000,data engineering pipeline,2,-2.7851790500282307,0.669685165760018,0.0,0.5641405997409873,0.586063789252097,1033,0.6086177469578896,55,0.2825964450496307,3,15.939755751564364,0,0.8690476190476191
q0009,d0009_0001,data engineering pipeline,2,-2.7851790500282307,0.669685165760018,0.0,0.7345768172834112,0.6629350238852956,479,0.829874342047592,233,0.3231820045476436,3,15.939755751564364,0,0.6103678929765886
q0009,d0009_0002,data engineering pipeline,3,-2.7851790500282307,0.669685165760018,0.0,0.5525960338130331,0.5418252841899459,534,0.5923204855736904,92,0.4996554884498404,3,15.939755751564364,0,0.798687089715536
q0009,d0009_0003,data engineering pipeline,2,-2.7851790500282307,0.669685165760018,0.0,0.6051863218818233,0.6091431159845068,201,1.02113922155796,41,0.2768923326314082,3,15.939755751564364,0,0.8990147783251231
q0009,d0009_0004,data engineering pipeline,1,-2.7851790500282307,0.669685165760018,0.0,0.6075173621531048,0.48809556877311844,352,1.7627745843102085,91,0.0240438092234583,3,15.939755751564364,0,0.8004385964912281
q0009,d0009_0005,data engineering pipeline,3,-2.7851790500282307,0.669685165760018,0.0,0.6845248888259035,0.4244915673802858,490,0.4347568021694208,42,0.3657847109267953,3,15.939755751564364,0,0.8968058968058968
q0009,d0009_0006,data engineering pipeline,0,-2.7851790500282307,0.669685165760018,0.0,0.5667701571073244,0.607556073795609,100,0.238404240787637,17,0.0387058729395743,3,15.939755751564364,0,0.955497382198953
q0009,d0009_0007,data engineering pipeline,1,-2.7851790500282307,0.669685165760018,0.0,0.7086983997413862,0.5671387724184606,640,1.2987327289900084,290,0.1465207146454485,3,15.939755751564364,0,0.5572519083969465
q0009,d0009_0008,data engineering pipeline,1,-2.7851790500282307,0.669685165760018,0.0,0.5600099927022002,0.6670555487130647,576,0.1750139865814368,121,0.2105207625703161,3,15.939755751564364,0,0.7510288065843621
q0009,d0009_0009,data engineering pipeline,2,-2.7851790500282307,0.669685165760018,0.0,0.793189815850503,0.4273849851578247,648,0.2866441987287221,21,0.3156050605605076,3,15.939755751564364,0,0.9455958549222797
q0009,d0009_0010,data engineering pipeline,1,-2.7851790500282307,0.669685165760018,0.0,0.7256885868728628,0.6410347328229927,257,0.2332382275078864,230,0.1526514913146531,3,15.939755751564364,0,0.6134453781512605
q0009,d0009_0011,data engineering pipeline,1,-2.7851790500282307,0.669685165760018,0.0,0.5847351402894769,0.611503571942586,597,1.7656313177647975,74,0.1582267243729991,3,15.939755751564364,0,0.8314350797266514
q0009,d0009_0012,data engineering pipeline,1,-2.7851790500282307,0.669685165760018,0.0,0.6689477923005014,0.5522253753041397,284,0.227537835368237,269,0.2269902689190121,3,15.939755751564364,0,0.5757097791798107
q0009,d0009_0013,data engineering pipeline,0,-2.7851790500282307,0.669685165760018,0.0,0.7528375371113141,0.4529857090316354,680,0.4381280873613603,265,0.0677484842091393,3,15.939755751564364,0,0.5793650793650793
q0009,d0009_0014,data engineering pipeline,0,-2.7851790500282307,0.669685165760018,0.0,0.7316363304713159,0.411809762527711,1343,0.6021958053257678,136,0.0,3,15.939755751564364,0,0.7285429141716566
q0009,d0009_0015,data engineering pipeline,0,-2.7851790500282307,0.669685165760018,0.0,0.558029190450312,0.6270585719591004,652,0.0091111990231987,103,0.2121143402633667,3,15.939755751564364,0,0.7799145299145299
q0009,d0009_0016,data engineering pipeline,0,-2.7851790500282307,0.669685165760018,0.0,0.6439796595060212,0.5987568926314942,1103,0.1227135571644025,116,0.0,3,15.939755751564364,0,0.7588357588357588
q0009,d0009_0017,data engineering pipeline,0,-2.7851790500282307,0.669685165760018,0.0,0.5997529688414875,0.5968254248658257,255,1.3832126226831027,597,0.0090800023610047,3,15.939755751564364,0,0.3794178794178794
q0009,d0009_0018,data engineering pipeline,1,-2.7851790500282307,0.669685165760018,0.0,0.7617516721080895,0.4885331342829563,737,0.9745381504623144,43,0.3111654240053155,3,15.939755751564364,0,0.8946078431372548
q0009,d0009_0019,data engineering pipeline,0,-2.7851790500282307,0.669685165760018,0.0,0.6156711986467887,0.5863431356563238,269,0.2016279292666751,374,0.0,3,15.939755751564364,0,0.4939106901217862
