qid,doc_id,query,relevance,bm25_score,tfidf_cosine,query_term_coverage,title_match_score,body_match_score,doc_length,doc_pagerank,doc_freshness_days,avg_click_rate,query_length,query_idf_sum,is_navigational
q0000,d0000_0000,machine learning tutorial,3,12.195859245384653,0.7395640986275364,1.0,0.9209393519141045,0.9966397684991423,244,0.3352181533989041,217,0.40660306975612165,3,20.479120971119265,0
q0000,d0000_0001,machine learning tutorial,3,16.562830148467047,1.0,0.8561676098756501,1.0,0.9900148178027495,444,0.4117881861061602,367,0.3845470517931198,3,20.479120971119265,0
q0000,d0000_0002,machine learning tutorial,3,22.129236742213394,1.0,1.0,1.0,1.0,378,0.6542453137080626,47,0.4615979422575496,3,20.479120971119265,0
q0000,d0000_0003,machine learning tutorial,0,0.0,0.0,0.09758891817370516,0.18581354280086057,0.108630853661039,300,0.6771689939325862,224,0.021868859672901295,3,20.479120971119265,0
q0000,d0000_0004,machine learning tutorial,2,16.04898758562091,0.680182480564445,0.7100345764701642,0.8244887231263017,0.37523550269553335,404,0.34201985080041397,79,0.23915244154399828,3,20.479120971119265,0
q0000,d0000_0005,machine learning tutorial,1,10.53978008503259,0.0,0.2831005788354671,0.3740215996095847,0.45057779960518896,713,0.3962620994803955,8,0.08709815406687661,3,20.479120971119265,0
q0000,d0000_0006,machine learning tutorial,1,1.5639213733149786,0.10667589053263718,0.19541549043309162,0.4576235193467743,0.36181848054744636,707,1.1654714429221882,150,0.195892372730067,3,20.479120971119265,0
q0000,d0000_0007,machine learning tutorial,2,10.685629569066727,0.5940558973536523,0.6094059825669172,0.3677067552694067,0.764061162823783,359,0.6674796672956687,37,0.31131978426966106,3,20.479120971119265,0
q0000,d0000_0008,machine learning tutorial,1,4.973473418490051,0.3173896911520535,0.08023316823962884,0.0,0.06879341086245283,200,0.6044249686801718,616,0.09551707792939436,3,20.479120971119265,0
q0000,d0000_0009,machine learning tutorial,3,22.950062273868348,0.8132764639980246,0.9691843663198555,0.7624944862723547,0.9321933848198876,752,0.3939494975052415,62,0.4237735602332278,3,20.479120971119265,0
q0000,d0000_0010,machine learning tutorial,1,6.955184697522144,0.22743479152057283,0.3682347650365389,0.338796369714194,0.6536891115975164,428,0.1618817984468932,79,0.15533300173050985,3,20.479120971119265,0
q0000,d0000_0011,machine learning tutorial,1,8.094150903264703,0.6259939115772457,0.15501887518490567,0.17339545014589638,0.14801814505222832,383,0.9382004316490135,328,0.11111106362345599,3,20.479120971119265,0
q0000,d0000_0012,machine learning tutorial,2,14.587388723134113,0.8342919802455429,0.9661763004204347,1.0,0.7495485533218659,203,0.5895485938063039,105,0.18537255713563405,3,20.479120971119265,0
q0000,d0000_0013,machine learning tutorial,1,6.1035031210011255,0.5465293794908621,0.35689061845013503,0.29367462407366124,0.12620258276817098,100,1.492323804468308,72,0.1614020100284759,3,20.479120971119265,0
q0000,d0000_0014,machine learning tutorial,1,10.597624710758897,0.2334742136255029,0.15559176837077962,0.09205414277524035,0.18828812042618268,1138,1.0498776908327818,71,0.04304061552463069,3,20.479120971119265,0
q0000,d0000_0015,machine learning tutorial,1,6.040115076034304,0.3251808281062465,0.23511517901892476,0.44485138370385346,0.2423366372651773,132,0.8087267330741958,190,0.12146950072234508,3,20.479120971119265,0
q0000,d0000_0016,machine learning tutorial,0,0.8775300054554254,0.0,0.1659433065089833,0.10718910961540337,0.3071511983991984,554,1.2202332935560465,208,0.16509279322312498,3,20.479120971119265,0
q0000,d0000_0017,machine learning tutorial,0,0.0,0.29228885844844044,0.0,0.0,0.1286653589378089,381,0.5444180882863751,39,0.03375745487989336,3,20.479120971119265,0
q0000,d0000_0018,machine learning tutorial,0,2.5757551731074315,0.0,0.0,0.0,0.0,236,0.8678899498564464,152,0.0,3,20.479120971119265,0
q0000,d0000_0019,machine learning tutorial,0,1.9540567497970553,0.0,0.0,0.25068945632615103,0.10762308740078522,901,0.5226491433223056,279,0.0,3,20.479120971119265,0
q0001,d0001_0000,python web scraping,0,0.9129133205556206,0.5034948075067841,0.28152669169225053,0.0,0.0,100,2.151386080364922,12,0.12058536208882337,3,16.103960846536495,0
q0001,d0001_0001,python web scraping,3,11.41084388104538,0.9674668158910185,0.8406378382210655,0.8676401431584816,0.8246278443664823,471,1.3704418218482912,533,0.6129247112028299,3,16.103960846536495,0
q0001,d0001_0002,python web scraping,1,14.014320779951923,0.9143467671814147,0.15759833900953207,0.2412710941363257,0.40164444352143525,1018,0.34394000408897507,22,0.21106709093950773,3,16.103960846536495,0
q0001,d0001_0003,python web scraping,0,0.0,0.0,0.0,0.0,0.046433977925251196,333,0.8076835308565983,71,0.015542932766846604,3,16.103960846536495,0
q0001,d0001_0004,python web scraping,1,6.667004239032323,0.18902172662476383,0.3808074725843295,0.30901168372996096,0.7519669951194523,972,0.4716673860849906,8,0.02209218613499153,3,16.103960846536495,0
q0001,d0001_0005,python web scraping,2,15.253906946899775,0.31774946927182807,0.8057824389003938,0.7802717512202574,0.44458052978377105,358,0.8908630961408991,345,0.23744954808631116,3,16.103960846536495,0
q0001,d0001_0006,python web scraping,1,7.27691671507654,0.6276317279319648,0.0,0.2741207672059123,0.3686358176078227,588,0.21585842824194307,83,0.1661328817047443,3,16.103960846536495,0
q0001,d0001_0007,python web scraping,1,10.121978721459419,0.26762828870875455,0.3241346814590062,0.07010870565734606,0.26644209886215797,890,0.3031213060412934,191,0.2510745222311027,3,16.103960846536495,0
q0001,d0001_0008,python web scraping,2,15.089305968286528,0.8322643020260785,0.6221810236364603,0.6833031206314678,0.5271819020066113,796,0.7115056026773336,47,0.2476015609161507,3,16.103960846536495,0
q0001,d0001_0009,python web scraping,1,13.949251297253873,0.4794882715610623,0.09752729498534723,0.3165950401087831,0.09893189481437012,344,0.687143398942047,195,0.0634402904754587,3,16.103960846536495,0
q0001,d0001_0010,python web scraping,2,8.467092735808821,0.5324386111873504,0.7134680873993532,0.9554946756933407,0.7884189611115546,100,0.698408440786296,417,0.30805569520393594,3,16.103960846536495,0
q0001,d0001_0011,python web scraping,1,4.302252965902244,0.45151459789200427,0.09609417341524198,0.7023205953467105,0.407004655873465,753,0.7370487240872337,454,0.24018048893223717,3,16.103960846536495,0
q0001,d0001_0012,python web scraping,2,14.414706290460236,0.49399761371879025,0.6445373646306137,0.6285360335535769,0.7433454395373656,799,1.4004899706564342,117,0.414812221432564,3,16.103960846536495,0
q0001,d0001_0013,python web scraping,1,7.475891433991441,0.5022103714303974,0.3350472416674322,0.6655734809425806,0.5046921298466387,752,0.260576153995794,216,0.11281716444672892,3,16.103960846536495,0
q0001,d0001_0014,python web scraping,0,0.0,0.02157608886860661,0.19643260272907903,0.0,0.0,100,0.16700454145875823,14,0.0524187842812771,3,16.103960846536495,0
q0001,d0001_0015,python web scraping,0,0.0,0.010870717078076454,0.0,0.11484644292915294,0.14039072524425403,541,0.010572090624944314,191,0.05300647056014667,3,16.103960846536495,0
q0001,d0001_0016,python web scraping,0,0.787104386627829,0.16410569508348377,0.0,0.13029181393302816,0.0,464,0.08489183572616965,194,0.0,3,16.103960846536495,0
q0001,d0001_0017,python web scraping,1,3.953608906045959,0.48322011327888137,0.2906007233759471,0.38278085381879634,0.5511768326754918,898,0.1423962901203286,164,0.26869192229027306,3,16.103960846536495,0
q0001,d0001_0018,python web scraping,1,4.289065257871725,0.03722603082033005,0.20011325527328547,0.24382916131472604,0.49405033720905367,1016,0.33763502394493033,18,0.02927893941757989,3,16.103960846536495,0
q0001,d0001_0019,python web scraping,1,0.0,0.5189927316470302,0.24258322641202368,0.19985827373994466,0.11938285107539531,303,0.5395203186781331,677,0.16619953356158143,3,16.103960846536495,0
q0002,d0002_0000,neural network backpropagation,1,10.935556332954597,0.26703569891388235,0.5005222000199399,0.4291776116289509,0.30710582729266434,604,0.22964250200210673,12,0.1402714468466112,3,7.902605093300994,1
q0002,d0002_0001,neural network backpropagation,1,3.2840225355972774,0.39994740785698435,0.3294539061402549,0.4118103861977217,0.16665957214345214,100,0.5840105634542494,160,0.08746580483940003,3,7.902605093300994,1
q0002,d0002_0002,neural network backpropagation,2,17.757306812962526,0.47424844339834116,0.7188229345343101,0.5648971075790854,0.6097938990586476,555,0.24308626290347052,625,0.3730518199401025,3,7.902605093300994,1
q0002,d0002_0003,neural network backpropagation,2,23.72402823971666,0.7112826151917216,0.8816488426575926,0.6895467112099687,0.782822085732626,482,0.5574107828371552,828,0.309696802562422,3,7.902605093300994,1
q0002,d0002_0004,neural network backpropagation,3,22.44994364220026,1.0,1.0,1.0,0.9427502532888616,636,0.48671254945499,122,0.21685939157848766,3,7.902605093300994,1
q0002,d0002_0005,neural network backpropagation,1,0.6864233457578459,0.6061057792961152,0.4676110806290862,0.15346327501213572,0.03283264212515391,100,1.134430646833127,86,0.17984135428336395,3,7.902605093300994,1
q0002,d0002_0006,neural network backpropagation,2,13.731243225396286,0.649446536302457,0.7852875849201787,0.7528279732256797,0.800331870288266,293,0.3287210103837016,119,0.40024510029869,3,7.902605093300994,1
q0002,d0002_0007,neural network backpropagation,0,0.0,0.29100911525414225,0.019722872520817825,0.0645572058306738,0.3129436043339809,391,0.4960005228931471,274,0.04523339506431387,3,7.902605093300994,1
q0002,d0002_0008,neural network backpropagation,0,0.0,0.2295625321467127,0.0,0.0,0.0,252,0.3989447065267636,284,0.0,3,7.902605093300994,1
q0002,d0002_0009,neural network backpropagation,1,2.632522498894235,0.47470326151314346,0.4327332288911559,0.4295928177473586,0.444640021883586,588,0.6331134006661878,572,0.10262501149987566,3,7.902605093300994,1
q0002,d0002_0010,neural network backpropagation,2,8.35544618292903,0.48890720402048293,0.6560646094188559,0.7502404487910952,0.676895078377099,270,0.6990859618032618,114,0.250701835924465,3,7.902605093300994,1
q0002,d0002_0011,neural network backpropagation,2,14.08522768327775,0.3770412147836571,0.6564696282690059,0.7321756196852619,0.48672770936911586,556,0.9424774192596234,135,0.39146166517260983,3,7.902605093300994,1
q0002,d0002_0012,neural network backpropagation,2,3.6936454701338324,0.4353971346136001,0.6225998286438471,0.39863341130995184,0.8095459631927984,1099,0.5512627458100702,172,0.2902115034976597,3,7.902605093300994,1
q0002,d0002_0013,neural network backpropagation,2,14.3294778225611,1.0,0.4189027944397765,0.3463993649552086,0.5819453453744989,343,1.579975209659012,808,0.08917046070245382,3,7.902605093300994,1
q0002,d0002_0014,neural network backpropagation,1,11.764455534431622,0.20781582604594936,0.23784104086799795,0.46861623603446617,0.48591862980072065,634,0.9824180757448924,29,0.02990252816589342,3,7.902605093300994,1
q0002,d0002_0015,neural network backpropagation,1,8.451955256838922,0.1720135524718588,0.14093813579425507,0.5117883674539332,0.38166223766868357,315,0.21557725878087208,224,0.1365441007304268,3,7.902605093300994,1
q0002,d0002_0016,neural network backpropagation,1,8.551211840266383,0.2266428639003884,0.27158758500090197,0.6739939932841685,0.12521612283084668,100,0.3101535360090661,609,0.09280640678840014,3,7.902605093300994,1
q0002,d0002_0017,neural network backpropagation,0,0.0,0.0,0.0,0.14489028561911935,0.10490147505721724,100,0.7533415720140613,186,0.0,3,7.902605093300994,1
q0002,d0002_0018,neural network backpropagation,1,1.583538315408326,0.0,0.35799193877992863,0.23571734596763078,0.7028983359245424,447,0.312696782408344,71,0.19205925001361257,3,7.902605093300994,1
q0002,d0002_0019,neural network backpropagation,0,0.7095844585477618,0.2425037673663201,0.0,0.0,0.0,229,0.5810397669325869,232,0.0,3,7.902605093300994,1
q0003,d0003_0000,docker containerisation guide,3,23.13937614643254,1.0,0.8929187763945274,0.6707924472354396,1.0,604,0.8470659809550045,20,0.4420188598724938,3,11.50685461033354,1
q0003,d0003_0001,docker containerisation guide,3,23.267103468803164,1.0,1.0,0.8696692703406788,0.9129185054112076,356,0.6181531958868739,23,0.35411595068506996,3,11.50685461033354,1
q0003,d0003_0002,docker containerisation guide,3,19.016953999948395,1.0,0.662233406407143,0.7933237382707763,0.8435167332077108,100,0.32725026861959927,68,0.37988953454811697,3,11.50685461033354,1
q0003,d0003_0003,docker containerisation guide,1,2.543411785582051,0.32194242509062754,0.4907093765495357,0.0893436293046071,0.1512183565490436,667,0.38653373969384575,39,0.13196865415380366,3,11.50685461033354,1
q0003,d0003_0004,docker containerisation guide,1,6.618328063513596,0.29119533046070195,0.15094969471771372,0.0,0.47048314038826566,394,0.4129579423843743,117,0.2461352190682636,3,11.50685461033354,1
q0003,d0003_0005,docker containerisation guide,1,2.9751208990855957,0.6255691066773992,0.3757213807712278,0.52516264344864,0.1053011495080872,164,0.44556326773220134,28,0.18820721521974598,3,11.50685461033354,1
q0003,d0003_0006,docker containerisation guide,1,7.299143006287103,0.4888868111503184,0.4543845756250039,0.0,0.0,800,1.054041811613929,503,0.0,3,11.50685461033354,1
q0003,d0003_0007,docker containerisation guide,1,13.857044756403925,0.4365928477536235,0.27757582884547904,0.11005067793711765,0.3356235916674642,410,1.1361031939505377,151,0.31185017354054645,3,11.50685461033354,1
q0003,d0003_0008,docker containerisation guide,1,10.086743963855781,0.46125861523291367,0.39971517696394127,0.6457496500942776,0.4604075619055888,722,0.21027832293736837,2,0.0,3,11.50685461033354,1
q0003,d0003_0009,docker containerisation guide,0,0.0,0.3363633238601648,0.25934930113285554,0.339805150073903,0.05104268337117493,905,0.02245787899237009,52,0.0,3,11.50685461033354,1
q0003,d0003_0010,docker containerisation guide,0,0.0,0.0,0.0,0.44939029166116,0.17884266570268192,503,1.3447791570531187,307,0.0,3,11.50685461033354,1
q0003,d0003_0011,docker containerisation guide,1,3.6822736400566125,0.083270225548704,0.4100166055154635,0.43114949831664207,0.0,463,0.6397688907601266,13,0.2359170176218572,3,11.50685461033354,1
q0003,d0003_0012,docker containerisation guide,1,2.331871357234424,0.4022543142834048,0.39022533848810775,0.6551661112345997,0.55332926340175,460,0.8149549427611065,320,0.1550564528143858,3,11.50685461033354,1
q0003,d0003_0013,docker containerisation guide,0,1.0115392598795956,0.0,0.0,0.07786320857585989,0.0,573,0.08132600972115915,288,0.0,3,11.50685461033354,1
q0003,d0003_0014,docker containerisation guide,1,7.939424617364979,0.10091743078647589,0.015835165987753697,0.0,0.33915532264866716,509,0.6621162556491388,436,0.0,3,11.50685461033354,1
q0003,d0003_0015,docker containerisation guide,1,2.15554360709981,0.25737203097535427,0.2203995457490402,0.10974682181395112,0.2680809323287253,928,0.2748350483195294,11,0.3238393547397803,3,11.50685461033354,1
q0003,d0003_0016,docker containerisation guide,1,6.293472068052699,0.35954489854256216,0.3881545042297585,1.0,0.5035904483022912,287,0.41474728440361114,698,0.08435831504321242,3,11.50685461033354,1
q0003,d0003_0017,docker containerisation guide,0,1.1143036580472243,0.0027970443730584924,0.05048746899081521,0.1062414743590373,0.0,699,0.27073859960131436,48,0.0,3,11.50685461033354,1
q0003,d0003_0018,docker containerisation guide,0,3.3241274306718975,0.0,0.0,0.0,0.0,583,0.16836848920015432,337,0.0063002368334699735,3,11.50685461033354,1
q0003,d0003_0019,docker containerisation guide,0,0.0,0.0,0.0,0.0,0.04511196790203614,784,0.6972173569800535,158,0.0,3,11.50685461033354,1
q0004,d0004_0000,sql window functions explained,2,6.51736188289183,0.5000593221074643,0.5830073335423844,0.564569509852985,0.67438289126285,406,0.3311265505747593,77,0.18043487071911235,4,7.755870718556103,0
q0004,d0004_0001,sql window functions explained,1,8.225433487946674,0.3538439700785867,0.3112169598456082,0.7304023601206489,0.20889184427438973,1118,1.1334469032639092,29,0.14032529143281586,4,7.755870718556103,0
q0004,d0004_0002,sql window functions explained,3,21.588133200061964,1.0,0.9066748449618612,1.0,1.0,930,0.6234400297762985,148,0.21192015720259424,4,7.755870718556103,0
q0004,d0004_0003,sql window functions explained,1,7.143570111176235,0.21904348949398583,0.3084096570408735,0.8038770533843457,0.29938937404925764,624,0.5622203462435209,78,0.13393500137694048,4,7.755870718556103,0
q0004,d0004_0004,sql window functions explained,3,26.589575990413316,1.0,1.0,0.7122838727036083,0.9824246515168759,782,0.4665610646925557,501,0.4886393959567953,4,7.755870718556103,0
q0004,d0004_0005,sql window functions explained,2,14.490769961161776,0.5955270035524597,0.7170428552066201,0.0,0.7432438139436766,100,0.8058160356553393,101,0.3144196003933462,4,7.755870718556103,0
q0004,d0004_0006,sql window functions explained,1,12.148830621123194,0.2365273070187981,0.669771380193781,0.33285337003924675,0.4149405687095867,985,0.871520709640137,219,0.12236058816390433,4,7.755870718556103,0
q0004,d0004_0007,sql window functions explained,1,5.643338381303373,0.18489491453384596,0.4719869969114484,0.34198630187964724,0.2767741835038193,468,0.32025732512138394,577,0.03336211046639519,4,7.755870718556103,0
q0004,d0004_0008,sql window functions explained,2,11.68398584451441,0.3832982481472918,0.7332385730741323,0.7825091181748384,0.36052361521532533,568,0.34563559737688565,458,0.3298648150428062,4,7.755870718556103,0
q0004,d0004_0009,sql window functions explained,2,12.122854295451546,0.5701086349217377,0.7972500080796256,1.0,1.0,894,0.6287975930174451,307,0.343348953845091,4,7.755870718556103,0
q0004,d0004_0010,sql window functions explained,2,16.62834586083806,0.6548101374614802,0.5572736262106174,0.563048400207702,0.7934487422134151,500,0.5988658057843903,159,0.2291825203769057,4,7.755870718556103,0
q0004,d0004_0011,sql window functions explained,1,1.7274143190207516,0.6217942915705822,0.2582216217697959,0.0,0.12432459141607283,193,0.12404156897164927,126,0.09965013656927404,4,7.755870718556103,0
q0004,d0004_0012,sql window functions explained,1,7.930858149243811,0.4152990247990719,0.42575353353366907,0.0,0.26044568288044107,100,0.22661548905216106,284,0.23788656081230136,4,7.755870718556103,0
q0004,d0004_0013,sql window functions explained,1,4.665222357079067,0.4303655558424809,0.25414568773468627,0.3329851704724961,0.5305605967254869,332,1.5670534178597209,167,0.03785415162025117,4,7.755870718556103,0
q0004,d0004_0014,sql window functions explained,1,7.074370216157296,0.18086864172780287,0.20445243054699783,0.1989176891075777,0.44185222599172536,213,0.5698329143793712,341,0.11292647488944843,4,7.755870718556103,0
q0004,d0004_0015,sql window functions explained,1,1.1574040445851965,0.6277362466313601,0.3558096954314253,0.4361263128373241,0.3570029160109742,633,0.22446167888279225,51,0.08768621891086109,4,7.755870718556103,0
q0004,d0004_0016,sql window functions explained,0,0.0,0.0,0.06825355805212799,0.36128148923163345,0.0,440,0.2330402577036091,120,0.0,4,7.755870718556103,0
q0004,d0004_0017,sql window functions explained,0,5.2760527909655845,0.5618421722459006,0.0,0.35882503916136,0.04875049608032958,454,0.7217512764348525,145,0.011039572561221853,4,7.755870718556103,0
